-22 -23 -19 -20 -17 -17 -19 -20 -20 -20 -20 -22 -21 -20 -19 -18
-18 -18 -14 -27 -16 -12 -16 -19 -20 -19 -19 -14 -21 -19 -15 -9
-9 -15 -15 -17 -17 -17 -8 -20 -18 -25 -21 -20 -15 -15 -17 -18
-18 -20 -19 -17 -18 -18 -17 -20 -15 -12 -8 -1 -1 2 9 12
12 13 20 24 34 56 59 60 57 58 58 57 63 67 64 68
68 -29 -14 -36 -39 -98 48 87 70 49 36 51 52 55 54 59
59 54 55 53 51 57 52 49 54 54 56 45 53 59 55 56
56 37 49 52 52 57 54 56 56 47 44 47 40 40 43 45
45 58 54 61 62 53 58 51 49 50 49 57 56 57 53 50
50 49 49 43 33 25 20 14 9 14 6 19 21 37 35 28
28 38 23 20 15 6 9 9 28 27 27 5 4 8 9 21
21 16 22 20 14 1 -7 -12 -24 3 20 31 37 34 41 41
41 29 24 26 25 4 14 13 13 8 2 3 -3 -8 -5 -4
-4 -10 -12 -7 -14 -15 -16 -15 -13 -13 -11 -13 -12 -12 -12 -13
-13 -15 -14 -13 -14 -14 -15 -15 -13 -10 -10 -9 -8 -7 -8 -7
-7 -9 -9 -10 -9 -8 -8 -9 -9 -10 58 58 58 58 58 58
58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58
58 58 58 58 58 58 58 58 58 47 49 49 49 48 48 50
50 50 47 48 48 40 28 28 24 36 22 47 41 44 51 35
35 22 11 -15 -41 -39 -28 -22 -25 -35 -36 -31 -37 -45 -50 -32
-32 -30 -13 14 11 16 21 25 24 21 19 17 13 -24 38 58
58 40 40 36 33 36 39 38 31 22 8 13 3 3 1 -5
-5 -7 -11 -12 -17 -14 -16 -10 -15 -19 -23 -27 -25 -22 -21 -18
-18 -20 -19 -18 -18 -17 -16 -13 -12 -9 -10 -10 -11 -15 -17 -17
-17 -21 -18 -20 -19 -20 -21 -21 -16 -14 -16 -15 -13 -14 -17 -16
-16 -12 -20 -15 -11 -19 -11 -17 -19 -11 -12 -13 -15 -10 -20 -39
-39 -23 -18 -15 -11 -9 -12 -14 -17 -18 -19 -19 -21 -21 -22 -14
-14 -11 -2 4 11 14 21 19 26 28 28 34 37 49 50 58
58 60 61 62 63 61 61 66 65 65 44 -45 -25 -40 -128 52
52 82 92 51 35 -30 47 51 54 58 58 54 53 54 55 53
53 53 53 52 56 54 54 54 52 53 53 52 55 55 52 52
52 52 54 53 53 52 53 53 51 53 52 53 55 55 52 58
58 45 47 56 56 52 52 37 57 50 49 49 49 49 52 50
50 46 41 40 25 21 14 6 15 11 28 30 18 2 -12 -22
-22 -30 -17 -14 -2 1 0 0 -5 -5 -7 -1 -2 9 10 12
12 13 16 15 11 2 11 28 34 35 38 44 43 31 29 27
27 27 23 16 16 21 6 3 8 5 7 8 -16 -9 -3 -10
-10 -13 -15 -14 -13 -14 -15 -15 -15 -14 -15 -15 -15 -16 -16 -15
-15 -15 -16 -11 -12 -10 -11 -15 -14 -12 -16 -15 -14 -12 -14 -14
-14 -10 -11 -14 -11 -14 -10 -13 -11 -10 -15 -11 -9 -53 -21 -14
-14 -11 -8 -10 -12 -13 -14 -15 -16 -15 -14 -16 -18 -16 -17 -19
-19 -16 -12 -6 4 6 11 14 18 22 29 35 38 47 48 54
54 56 58 63 62 64 62 67 63 -60 -27 -22 -52 38 84 78
78 59 41 43 48 54 54 56 54 53 52 53 53 53 51 52
52 50 50 50 51 51 50 50 50 50 49 50 50 51 50 51
51 54 51 53 45 53 51 55 46 53 46 48 56 52 58 51
51 49 54 55 50 49 61 54 53 50 51 54 52 49 49 42
42 38 33 27 14 10 1 -4 22 44 49 48 60 72 67 67
67 57 76 62 30 -5 -48 -39 -26 -28 -22 -18 -14 -13 -11 -15
-15 -14 -20 -18 -19 -16 -16 -17 -17 -15 -14 -12 -15 -16 -12 -10
-10 -12 -10 -7 -6 -9 -11 -10 -12 -13 -11 -8 -15 -17 -16 -10
-10 -10 -9 -11 -14 -14 -16 -17 -19 -14 -16 -12 -10 -11 -12 -13
-13 -10 -11 -12 -14 -11 -11 -12 -11 -13 -12 -11 -12 -12 -13 -14
-14 -13 -12 -13 -11 -13 -13 -13 -13 -10 -12 -11 -15 -14 -13 -14
-14 -13 -19 -10 -8 -10 -9 -10 -13 -42 -25 -18 -11 -10 -10 -13
-13 -15 -15 -15 -17 -19 -18 -18 -13 -12 -3 3 6 16 21 25
25 26 28 31 33 38 42 51 55 58 59 57 58 58 55 59
59 61 23 -11 16 34 -95 -33 22 71 77 39 40 50 54 56
56 55 52 51 49 50 49 51 51 51 51 50 49 48 49 48
48 48 48 48 47 48 47 48 48 46 46 46 48 46 45 44
44 44 46 46 46 46 47 43 49 48 47 51 54 49 54 57
57 46 50 49 48 37 43 42 35 41 31 30 30 33 19 25
25 28 28 37 34 43 48 44 58 46 61 43 39 43 39 50
50 42 37 34 25 23 14 5 6 6 35 30 42 33 37 26
26 19 19 24 24 24 23 24 23 15 17 22 13 9 6 -5
-5 -1 0 -4 2 0 -2 -3 -7 -10 -11 -14 -14 -14 -17 -22
-22 -17 -18 -22 -28 -19 -31 -30 -31 -23 -24 -27 -25 -29 -30 -26
-26 -27 -27 -21 -18 -14 -13 -13 -15 -21 -23 -27 -30 -29 -33 -24
-24 -24 -21 -18 -13 -16 -20 -20 -23 -21 -25 -24 -20 -30 -21 -22
-22 -22 -20 -21 -23 -16 -25 -22 -22 -22 -22 -21 -22 -26 -26 -24
-24 -27 -26 -17 -9 -3 1 9 11 19 18 25 28 34 46 49
49 56 55 59 61 63 65 59 81 82 3 -29 -49 -15 -119 5
5 66 73 62 39 54 52 53 53 53 53 57 50 53 54 54
54 55 52 58 54 56 54 56 55 59 63 53 53 59 54 57
57 56 58 59 52 57 59 46 50 55 61 54 55 53 51 53
53 49 47 41 37 26 19 26 19 36 33 42 51 49 60 46
46 45 20 27 19 2 -18 -37 -43 -31 -26 -29 -31 -38 -27 -36
-36 -36 -34 -34 -36 -30 -29 -25 -22 -18 -17 -14 -14 -12 -4 0
0 7 9 10 13 13 -11 23 26 38 38 39 41 36 35 31
31 22 22 24 20 21 18 16 14 9 7 -4 -6 -8 -10 -16
-16 -13 -7 -4 -9 -9 -10 -12 -13 -15 -15 -15 -15 -17 -17 -18
-18 -18 -16 -14 -12 -12 -12 -12 -15 -10 -10 -10 -8 -12 -11 -13
-13 -12 -15 -8 -8 -6 -4 -8 -12 -13 -11 0 -9 -16 -15 -13
-13 -9 -10 -11 -12 -13 -14 -15 -12 -14 -11 -14 -10 -12 -7 -2
-2 6 9 15 19 22 25 28 34 36 45 48 60 63 64 61
61 65 62 64 66 74 13 -32 -70 62 -104 6 35 60 69 55
55 50 43 43 50 49 52 51 50 51 47 50 56 45 52 54
54 50 53 51 49 53 52 53 55 52 58 49 52 56 51 49
49 60 58 50 50 51 51 54 51 52 49 49 48 43 36 29
29 30 29 32 33 42 40 50 48 57 56 52 68 55 60 52
52 55 63 57 56 53 40 38 37 30 26 16 12 22 25 -12
-12 87 25 34 31 28 27 25 25 22 20 14 12 10 5 5
5 0 -2 -7 -10 -9 -11 -13 -5 -10 -16 -20 -21 -18 -17 -17
-17 -16 -16 -16 -14 -13 -17 -11 -17 -15 -13 -12 -16 -12 -18 -12
-12 -10 -11 -11 -11 -9 -15 -16 -11 -8 -12 -20 -15 -11 -11 -12
-12 -12 -12 -13 -13 -14 -15 -15 -15 -13 -9 -2 2 9 13 33
33 41 42 48 52 54 60 61 59 67 65 69 57 66 68 42
42 -28 -63 18 -123 -6 60 68 68 60 46 49 51 53 68 54
54 54 52 51 59 56 51 49 54 56 55 52 53 53 49 51
51 64 55 52 53 55 53 52 53 53 54 55 55 56 52 57
57 55 46 50 58 55 49 53 56 57 51 53 47 40 39 34
34 33 35 32 41 34 42 53 42 72 71 63 69 62 55 45
45 26 14 11 -1 -1 -18 -16 16 17 13 11 5 1 0 -4
-4 -4 -4 -2 2 2 0 -3 1 5 10 4 2 3 2 4
4 6 5 3 0 -1 -3 16 -23 11 -3 -5 17 3 10 11
11 13 13 13 13 16 14 16 17 16 14 13 14 14 14 13
13 13 12 11 10 11 12 11 11 12 10 10 9 9 9 8
8 8 8 7 8 8 6 8 8 8 9 9 9 8 8 10
10 9 8 8 8 10 11 11 11 12 14 14 13 13 14 14
14 13 14 14 14 17 17 17 17 17 16 15 16 16 17 17
17 16 16 16 16 16 16 16 16 16 16 15 15 16 15 15
15 15 16 16 17 16 15 15 16 16 16 17 16 16 17 16
16 15 15 15 15 16 16 16 16 16 16 17 17 17 17 16
16 16 16 16 16 17 17 17 16 16 17 16 16 16 16 16
16 17 17 17 16 15 15 16 17 16 16 15 16 16 16 15
15 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
16 16 17 16 16 16 15 15 16 16 15 14 15 16 16 16
16 16 16 16 15 15 15 15 15 15 15 15 15 16 16 16
16 15 15 15 15 15 15 16 16 16 16 15 16 16 16 16
16 16 16 16 16 16 15 16 16 16 17 16 16 15 15 16
16 16 16 16 16 16 15 17 17 21 23 22 22 23 21 21
21 17 14 10 9 11 10 11 13 11 17 20 19 18 17 17
17 17 19 19 18 18 17 17 18 17 16 16 16 16 18 17
17 17 17 16 16 15 15 15 15 14 14 15 15 15 15 16
16 16 16 16 17 17 17 17 17 17 17 17 -68 -68 -56 -52
-52 -51 -54 -59 -59 -59 -59 -59 -58 -58 -61 -64 -63 -61 -60 -62
-62 -60 -60 -59 -55 -54 -54 -51 -51 -51 -50 -48 -51 -59 -62 -74
-74 -65 -55 -53 -43 -42 -34 -26 -15 -11 -6 -6 -3 -5 -11 -6
-6 -11 -30 -26 -26 -28 -30 -32 -34 -34 -33 -33 -32 -31 -30 -30
-30 -29 -28 -29 -29 -29 -30 -30 -29 -28 -29 -29 -29 -29 -27 -28
-28 -28 -27 -25 -24 -24 -19 -20 -15 -18 -13 -11 -11 -8 -2 -4
-4 -4 -4 -5 -2 -5 -4 -2 -4 -3 3 2 3 5 3 4
4 4 1 0 -1 2 2 2 1 -1 -1 -2 -3 -3 -4 -4
-4 -3 -3 -3 -3 -2 -2 -2 -3 -3 -3 -3 -4 -3 -3 -2
-2 -3 -5 -5 -6 -6 -6 -6 -5 -4 -4 -5 -5 -6 -6 -5
-5 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5 -6 -6 -6 -6 -6
-6 -10 -10 -8 -8 -8 -8 -8 -8 -8 -7 -7 -7 -8 -7 -7
-7 -7 -7 -7 -7 -7 -6 -6 -6 -7 -7 -7 -7 -7 -7 -8
-8 -8 -8 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -8 -8 -8 -8 -8 -8 -8 -8 -8 -7 -8 -8 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -8 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -10 -9 -9 -9 -9 -9 -10 -10 -10 -10 -10 -10 -10
-10 -10 -10 -9 -9 -10 -9 -8 -8 -8 -10 -11 -12 -11 -11 -10
-10 -10 -10 -8 -6 -6 -7 -8 -9 -9 -8 -8 -8 -7 -7 -9
-9 -8 -8 -8 -8 -8 -7 -9 -8 -8 -9 -10 -10 -10 -10 -9
-9 -8 -9 -8 -9 -8 -8 -9 -8 -9 -9 -9 -9 -9 -9 -9
-9 -9 -10 -9 -9 -9 -9 -10 -10 -10 -10 -10 -10 -9 -10 -10
-10 -9 -9 -9 -9 -9 -10 -10 -9 -11 -10 -10 -10 -10 -8 -10
-10 -10 -8 -6 -11 -9 -13 -12 -3 2 7 -13 -15 -11 -9 -6
-6 -7 -8 -9 -10 -10 -10 -10 -8 -6 -6 -5 -5 -5 -6 -7
-7 -18 -22 -12 -9 4 12 22 22 25 24 18 8 -45 -61 -44
-44 -54 -128 -123 -100 -105 -92 -73 -61 -45 -15 -16 32 2 18 13
13 18 21 24 25 24 19 18 13 10 8 6 8 9 7 8
8 10 3 7 7 3 0 -3 -3 -3 -1 1 2 1 2 1
1 0 -1 -2 -1 3 1 2 3 5 4 2 5 7 4 4
4 2 3 2 2 2 3 3 3 4 3 5 2 3 4 2
2 2 4 3 4 3 3 1 3 1 4 4 4 1 2 2
2 8 0 -8 -7 1 -1 1 2 4 3 5 3 0 -1 -1
-1 0 2 2 2 4 5 0 1 -3 -8 -10 -8 0 9 14
14 22 25 25 20 16 1 -35 -34 -1 -89 -121 -110 -107 -92 -88
-88 -79 -75 -57 -37 -31 -5 19 19 23 28 24 22 22 -14 -50
-50 -66 -25 -41 -128 -128 -95 -93 -83 -69 -65 -34 -16 -4 13 11
11 9 21 25 21 12 8 -3 -5 3 8 15 17 24 26 28
28 26 27 23 18 15 12 0 -2 0 -3 -3 -1 15 -8 -10
-10 -15 -15 -12 -10 -7 -6 -5 -5 -5 -7 -5 -7 -4 -5 -1
-1 -1 0 -1 -2 3 0 2 -2 -2 -1 -3 -3 2 4 -2
-2 3 -1 1 2 -1 0 -3 1 2 -15 -1 -5 0 -1 0
0 0 -3 0 -1 0 0 -3 -1 -4 -7 -3 -7 -3 4 2
2 7 8 6 6 4 1 -1 0 6 16 19 23 25 27 24
24 12 -11 -38 -62 -6 -17 -128 -128 -97 -70 -70 -64 -84 -89 -63
-63 4 -4 4 12 10 8 8 6 -25 -44 -29 -12 -128 -117 -92
-92 -80 -78 -79 -102 -102 -80 -35 7 28 30 43 45 28 27 -25
-25 -55 -25 -45 -128 -127 -102 -89 -76 -80 -85 -68 -15 -4 17 12
12 13 16 13 10 8 -1 4 14 10 13 15 22 22 23 21
21 22 14 16 10 10 5 -1 9 5 5 5 7 4 4 3
3 1 -4 -5 -5 2 1 1 1 4 1 5 0 0 8 8
8 2 8 4 2 6 5 1 4 1 8 4 4 3 7 7
7 6 5 -1 4 4 1 0 1 1 -3 1 3 3 1 2
2 1 1 2 2 1 0 -1 -4 -2 2 3 7 11 11 2
2 2 2 -1 -3 0 5 8 13 21 23 26 27 26 27 23
23 9 -17 -45 -38 -9 -30 -103 -103 -102 -87 -84 -94 -98 -82 -57
-57 -1 23 32 45 45 44 29 -57 -89 -54 -47 -110 -110 -80 -72
-72 -79 -85 -78 -75 -55 -8 8 8 15 22 37 24 -26 -55 -64
-64 -29 -114 -128 -98 -79 -72 -68 -77 -71 -59 -44 1 -6 2 15
15 19 20 14 -20 -48 -11 -16 -89 -115 -84 -70 -68 -68 -63 -69
-69 -51 -42 -27 -24 4 3 8 21 21 12 17 16 19 25 18
18 25 21 18 17 13 -1 -1 -4 3 0 1 3 1 2 4
4 2 3 2 -1 -1 -3 -3 -3 -4 0 -8 8 2 6 2
2 1 4 4 0 5 5 2 7 1 0 4 4 2 -3 -1
-1 3 4 -15 -2 -1 -2 -3 -2 -1 -1 -3 -3 -5 -2 -3
-3 -2 3 6 7 6 1 -7 -14 -20 -11 -2 13 19 23 28
28 27 24 25 -22 -44 -72 -24 -40 -117 -128 -85 -88 -86 -113 -114
-114 -101 -63 5 30 40 50 42 45 6 -42 -68 -43 -128 -128 -128
-128 -103 -85 -96 -107 -90 -100 -25 4 16 28 27 38 59 -44 -66
-66 -39 -23 -128 -128 -102 -77 -69 -91 -93 -88 -52 3 15 29 0
0 -10 -2 -4 -12 -51 -41 -36 -128 -117 -89 -89 -97 -117 -96 -52
-52 -41 20 24 37 41 22 41 21 -54 -45 -20 -128 -128 -122 -96
-96 -89 -105 -89 -67 -21 -13 16 9 16 26 23 10 10 4 5
5 5 5 3 0 -2 0 13 -4 -6 -11 -11 -9 -11 -12 -12
-12 -14 -12 -14 -12 -10 -8 -4 -9 -8 0 -4 -9 -6 -10 -4
-4 -5 -2 0 -4 -9 -6 -7 -8 -12 -21 -15 -15 -15 -13 -8
-8 -10 -7 -4 -6 -5 -3 -11 -13 -5 -8 -3 -3 -3 7 15
15 18 20 18 20 27 28 21 24 28 6 -35 -44 -63 -30 -62
-62 -127 -106 -99 -93 -107 -98 -79 0 -14 17 20 21 12 18 6
6 2 -54 -66 -42 -89 -128 -128 -87 -88 -103 -100 -80 -47 -35 25
25 28 41 42 46 -15 -62 -26 -58 -128 -128 -96 -83 -89 -106 -102
-102 -81 -39 12 14 28 38 23 45 -13 -72 -34 -37 -113 -124 -98
-98 -80 -77 -90 -81 -61 -37 5 5 8 22 21 24 20 3 -23
-23 -52 -119 -128 -93 -70 -53 -68 -85 -91 -91 -75 -32 -9 -8 27
27 31 40 -3 -36 -63 -11 -61 -128 -107 -92 -83 -78 -76 -74 -56
-56 -16 -10 8 0 17 19 22 20 20 26 24 20 18 8 2
2 -1 -7 -6 -7 -4 -8 -7 -7 -9 -6 -8 -12 -13 -14 -13
-13 -14 -12 -15 -12 -7 -9 -8 -2 -13 -9 -5 -10 3 -2 -3
-3 1 -7 -7 -4 -11 -9 -6 -8 -4 -17 -10 -10 -11 -11 -10
-10 -9 -10 -11 -12 -14 -17 -16 -16 -14 -16 -9 -24 -23 -13 -7
-7 4 16 22 24 28 19 18 5 -55 -81 -51 -17 -90 -105 -125
-125 -93 -82 -84 -77 -72 -61 -50 -10 6 22 44 36 36 23 -50
-50 -53 -32 -78 -128 -118 -90 -88 -106 -101 -84 -58 -17 18 18 33
